0
0
0
0
412
544
0
0
0
0
0
0
0
397
1448
1448
0
1448
1448
1448
0
1448
1448
1448
0
1448
1448
0
1448
1448
1448
0
1448
1448
0
1448
1448
1448
0
1448
1448
0
1448
1448
0
1448
0
1448
1448
0
1448
0
1448
1448
0
1448
0
1448
1448
0
1448
0
1448
1448
0
1448
1448
0
1448
1448
0
1448
0
1448
1448
0
1448
0
1448
1448
282
0
0
0
0
0
0
0
0
0
0
0
0
343
581
0
0
0
0
0
0
0
343
581
0
0
0
0
0
0
0
343
581
0
0
0
0
